participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.dictator,player.recipient,player.gave,player.kept,player.task2payoff,player.droppedoutDG,player.payoff,group.id_in_subsession,group.dictator_amt,group.recipient_amt,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
10,aiu6wuy6,P11,0,74,74,el_end,B_End,2020-10-14 22:56:07.676052+00:00,1,,,15.00,2,0,1,150,150,120,,0.00,4,180,120,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
11,k0ih2786,P14,0,74,74,el_end,B_End,2020-10-14 22:57:11.239651+00:00,1,,,8.00,2,0,1,150,150,50,,0.00,5,250,50,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
12,7np877hc,P16,0,74,74,el_end,B_End,2020-10-14 22:58:32.552539+00:00,1,,,3.75,2,0,1,100,200,150,,0.00,6,150,150,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
13,r88nyk23,P15,0,74,74,el_end,B_End,2020-10-14 22:58:35.417900+00:00,1,,,20.50,1,1,0,180,120,120,,0.00,7,120,180,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
14,mxp5b69o,P17,0,74,74,el_end,B_End,2020-10-14 22:58:41.164248+00:00,1,,,3.75,1,1,0,0,300,300,,0.00,8,300,0,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
15,5m3qbrd4,P18,0,74,74,el_end,B_End,2020-10-14 22:59:11.044577+00:00,1,,,14.50,1,1,0,200,100,100,,0.00,9,100,200,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
16,yttnu24x,P13,0,74,74,el_end,B_End,2020-10-14 22:59:13.356440+00:00,1,,,26.00,2,0,1,20,280,180,,0.00,7,120,180,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
17,szrq00x6,P10,0,74,74,el_end,B_End,2020-10-14 22:59:16.804854+00:00,1,,,12.50,2,0,1,120,180,0,,0.00,8,300,0,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
18,f48i4gow,P12,0,74,74,el_end,B_End,2020-10-14 22:59:27.340075+00:00,1,,,13.50,2,0,1,100,200,200,,0.00,9,100,200,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
19,ls3y3tck,P19,0,74,74,el_end,B_End,2020-10-14 23:01:32.828021+00:00,1,,,16.00,1,1,0,150,150,150,,0.00,10,150,150,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
20,gvhvdbli,P20,0,74,74,el_end,B_End,2020-10-14 23:01:48.038254+00:00,1,,,7.50,1,1,0,0,300,300,,0.00,11,300,0,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
21,2y3wmsjg,P21,0,74,74,el_end,B_End,2020-10-14 23:01:53.971004+00:00,1,,,5.50,1,1,0,140,160,160,,0.00,12,160,140,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
22,ctp9xshk,P22,0,74,74,el_end,B_End,2020-10-14 23:02:21.381218+00:00,1,,,18.00,2,0,1,130,170,150,,0.00,10,150,150,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
23,gjqzmdy4,P23,0,74,74,el_end,B_End,2020-10-14 23:02:30.544276+00:00,1,,,14.50,2,0,1,80,220,0,,0.00,11,300,0,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
24,ay529nv3,P24,0,74,74,el_end,B_End,2020-10-14 23:02:40.002412+00:00,1,,,17.50,2,0,1,0,300,140,,0.00,12,160,140,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
1,o5sl4ozs,P3,0,74,74,el_end,B_End,2020-10-15 00:52:21.379216+00:00,1,,,22.50,1,1,0,0,300,300,,0.00,1,300,0,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
2,oqj2friw,P1,0,74,74,el_end,B_End,2020-10-15 00:52:38.592009+00:00,1,,,15.25,1,1,0,20,280,280,,0.00,2,280,20,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
3,16vpevfm,P5,0,74,74,el_end,B_End,2020-10-15 00:52:45.020088+00:00,1,,,15.00,1,1,0,0,300,300,,0.00,3,300,0,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
4,xtw24qfd,P6,0,74,74,el_end,B_End,2020-10-15 00:53:13.000031+00:00,1,,,1.25,2,0,1,100,200,0,,0.00,1,300,0,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
5,qolc0ppd,P4,0,74,74,el_end,B_End,2020-10-15 00:53:45.394052+00:00,1,,,2.25,2,0,1,10,290,20,,0.00,2,280,20,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
6,jnhegaak,P2,0,74,74,el_end,B_End,2020-10-15 00:57:57.532587+00:00,1,,,2.50,2,0,1,10,290,0,,0.00,3,300,0,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
7,2mshc5st,P7,0,74,74,el_end,B_End,2020-10-15 00:58:50.433518+00:00,1,,,8.75,1,1,0,150,150,150,,0.00,4,150,150,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
8,n4ns5u8t,P8,0,74,74,el_end,B_End,2020-10-15 00:59:20.105360+00:00,1,,,17.50,1,1,0,100,200,200,,0.00,5,200,100,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
9,dhv4pum8,P9,0,74,74,el_end,B_End,2020-10-15 00:59:20.969381+00:00,1,,,9.50,1,1,0,120,180,180,,0.00,6,180,120,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
10,u7tnrpam,P10,0,74,74,el_end,B_End,2020-10-15 00:59:34.998059+00:00,1,,,7.50,2,0,1,0,300,150,,0.00,4,150,150,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
11,ajo73ybq,P11,0,74,74,el_end,B_End,2020-10-15 00:59:50.564303+00:00,1,,,5.75,2,0,1,80,220,100,,0.00,5,200,100,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
12,mp83hggh,P12,0,74,74,el_end,B_End,2020-10-15 01:00:00.208064+00:00,1,,,13.50,2,0,1,150,150,120,,0.00,6,180,120,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
13,hrioqhgu,P14,0,74,74,el_end,B_End,2020-10-15 01:00:35.460762+00:00,1,,,17.50,1,1,0,50,250,250,,0.00,7,250,50,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
14,y8mj0gkr,P13,0,74,74,el_end,B_End,2020-10-15 01:00:53.745219+00:00,1,,,20.00,1,1,0,50,250,250,,0.00,8,250,50,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
15,5jm2pk2x,P16,0,74,74,el_end,B_End,2020-10-15 01:01:59.068623+00:00,1,,,10.00,1,1,0,120,180,180,,0.00,9,180,120,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
16,zkfoh85u,P15,0,74,74,el_end,B_End,2020-10-15 01:02:04.368566+00:00,1,,,2.50,2,0,1,20,280,50,,0.00,7,250,50,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
17,wtod159g,P17,0,74,74,el_end,B_End,2020-10-15 01:02:12.787349+00:00,1,,,9.00,2,0,1,200,100,50,,0.00,8,250,50,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
18,y5eykb9i,P18,0,74,74,el_end,B_End,2020-10-15 01:03:02.926811+00:00,1,,,7.00,2,0,1,135,165,120,,0.00,9,180,120,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
19,0f9ncvmv,P19,0,74,74,el_end,B_End,2020-10-15 01:06:50.300706+00:00,1,,,15.00,1,1,0,150,150,150,,0.00,10,150,150,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
20,sitdqjdw,P21,0,74,74,el_end,B_End,2020-10-15 01:07:16.584975+00:00,1,,,20.00,1,1,0,0,300,300,,0.00,11,300,0,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
21,cjpc4ycf,P20,0,74,74,el_end,B_End,2020-10-15 01:07:26.105962+00:00,1,,,22.45,1,1,0,1,299,299,,0.00,12,299,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
22,wg73nzn1,P24,0,73,74,el_end,A_Dropout,2020-10-15 01:07:41.415584+00:00,1,,,0.00,2,0,1,150,150,150,1,0.00,10,150,150,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
23,jj0qgghq,P23,0,74,74,el_end,B_End,2020-10-15 01:07:58.250405+00:00,1,,,1.25,2,0,1,150,150,0,,0.00,11,300,0,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
24,by10ksre,P22,0,74,74,el_end,B_End,2020-10-15 01:08:03.939768+00:00,1,,,5.05,2,0,1,150,150,1,,0.00,12,299,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
1,skxgzlw2,P2,0,74,74,el_end,B_End,2020-10-15 22:52:40.611457+00:00,1,,,8.75,1,1,0,150,150,150,,0.00,1,150,150,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
2,mt2reuy9,P3,0,74,74,el_end,B_End,2020-10-15 22:53:09.227896+00:00,1,,,16.50,1,1,0,80,220,220,,0.00,2,220,80,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
3,3241d274,P4,0,74,74,el_end,B_End,2020-10-15 22:53:12.089464+00:00,1,,,14.50,1,1,0,10,290,290,,0.00,3,290,10,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
4,o7qzxz9f,P1,0,74,74,el_end,B_End,2020-10-15 22:53:35.613609+00:00,1,,,7.50,2,0,1,150,150,150,,0.00,1,150,150,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
5,8p1cx2l9,P5,0,74,74,el_end,B_End,2020-10-15 22:53:41.101045+00:00,1,,,8.50,2,0,1,0,300,80,,0.00,2,220,80,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
6,k1j3el8f,P6,0,74,74,el_end,B_End,2020-10-15 22:53:49.122881+00:00,1,,,5.50,2,0,1,0,300,10,,0.00,3,290,10,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
7,86ll6zuk,P7,0,74,74,el_end,B_End,2020-10-15 22:55:49.831364+00:00,1,,,13.00,1,1,0,50,250,250,,0.00,4,250,50,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
8,5rxcfjnr,P8,0,74,74,el_end,B_End,2020-10-15 22:55:51.668757+00:00,1,,,21.00,1,1,0,10,290,290,,0.00,5,290,10,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
9,k8scgucr,P9,0,74,74,el_end,B_End,2020-10-15 22:55:53.511854+00:00,1,,,12.00,1,1,0,150,150,150,,0.00,6,150,150,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
10,5tpbtwff,P11,0,74,74,el_end,B_End,2020-10-15 22:57:13.278547+00:00,1,,,3.50,2,0,1,0,300,50,,0.00,4,250,50,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
11,tcbtazbw,P10,0,74,74,el_end,B_End,2020-10-15 22:57:01.881122+00:00,1,,,1.50,2,0,1,150,150,10,,0.00,5,290,10,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
12,sxxzzfjh,P13,0,74,74,el_end,B_End,2020-10-15 22:57:07.359485+00:00,1,,,15.00,2,0,1,0,300,150,,0.00,6,150,150,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
13,uz6u1s6c,P12,0,74,74,el_end,B_End,2020-10-15 22:57:15.312928+00:00,1,,,22.50,1,1,0,0,300,300,,0.00,7,300,0,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
14,a0tsgjyy,P15,0,74,74,el_end,B_End,2020-10-15 22:58:07.604725+00:00,1,,,20.50,1,1,0,0,300,300,,0.00,8,300,0,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
15,pybfdtqz,P16,0,74,74,el_end,B_End,2020-10-15 22:58:18.974211+00:00,1,,,9.25,1,1,0,130,170,170,,0.00,9,170,130,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
16,bcb3roc0,P14,0,74,74,el_end,B_End,2020-10-15 22:58:21.736991+00:00,1,,,6.50,2,0,1,80,220,0,,0.00,7,300,0,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
17,fyf8q979,P18,0,74,74,el_end,B_End,2020-10-15 22:58:47.831718+00:00,1,,,7.50,2,0,1,0,300,0,,0.00,8,300,0,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
18,9285rcnp,P17,0,74,74,el_end,B_End,2020-10-15 22:58:54.364750+00:00,1,,,14.00,2,0,1,150,150,130,,0.00,9,170,130,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
19,7wu62mkf,P19,0,74,74,el_end,B_End,2020-10-15 23:05:38.524060+00:00,1,,,22.50,1,1,0,0,300,300,,0.00,10,300,0,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
20,yotuzsps,P20,0,74,74,el_end,B_End,2020-10-15 23:06:20.188556+00:00,1,,,20.00,1,1,0,50,250,250,,0.00,11,250,50,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
21,2mgx8bf5,P23,0,74,74,el_end,B_End,2020-10-15 23:06:42.259889+00:00,1,,,15.00,1,1,0,100,200,200,,0.00,12,200,100,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
22,6os3eguv,P22,0,74,74,el_end,B_End,2020-10-15 23:06:44.824530+00:00,1,,,0.50,2,0,1,130,170,0,,0.00,10,300,0,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
23,hd29bsyj,P24,0,74,74,el_end,B_End,2020-10-15 23:07:06.518749+00:00,1,,,3.00,2,0,1,150,150,50,,0.00,11,250,50,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
24,3f938wwo,P21,0,74,74,el_end,B_End,2020-10-15 23:07:44.715029+00:00,1,,,8.50,2,0,1,150,150,100,,0.00,12,200,100,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
1,cubac537,P2,0,74,74,el_end,B_End,2020-10-16 00:52:24.468926+00:00,1,,,16.25,1,1,0,50,250,250,,0.00,1,250,50,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
2,fpw4721h,P1,0,74,74,el_end,B_End,2020-10-16 00:52:55.608524+00:00,1,,,17.50,1,1,0,40,260,260,,0.00,2,260,40,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
3,j41s0w59,P5,0,74,74,el_end,B_End,2020-10-16 00:53:23.865766+00:00,1,,,7.00,1,1,0,150,150,150,,0.00,3,150,150,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
4,amn2z1mo,P4,0,74,74,el_end,B_End,2020-10-16 00:53:30.197395+00:00,1,,,18.00,2,0,1,0,300,50,,0.00,1,250,50,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
5,cffdk2z8,P6,0,74,74,el_end,B_End,2020-10-16 00:53:56.709275+00:00,1,,,7.50,2,0,1,0,300,40,,0.00,2,260,40,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
6,6vh6a1zw,P3,0,74,74,el_end,B_End,2020-10-16 00:55:05.610303+00:00,1,,,0.00,2,0,1,150,150,150,,0.00,3,150,150,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
7,2gi75a7x,P7,0,74,74,el_end,B_End,2020-10-16 00:55:16.008723+00:00,1,,,16.00,1,1,0,150,150,150,,0.00,4,150,150,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
8,82vzj2dc,P8,0,74,74,el_end,B_End,2020-10-16 00:55:21.377202+00:00,1,,,14.00,1,1,0,200,100,100,,0.00,5,100,200,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
9,mdig1aiw,P9,0,74,74,el_end,B_End,2020-10-16 00:55:38.918832+00:00,1,,,5.00,1,1,0,100,200,200,,0.00,6,200,100,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
10,itv0f4ue,P11,0,74,74,el_end,B_End,2020-10-16 00:56:03.888496+00:00,1,,,15.00,2,0,1,150,150,150,,0.00,4,150,150,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
11,q00xp1cd,P10,0,74,74,el_end,B_End,2020-10-16 00:56:09.726852+00:00,1,,,14.50,2,0,1,100,200,200,,0.00,5,100,200,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
12,jd7qgzem,P12,0,74,74,el_end,B_End,2020-10-16 00:56:37.013057+00:00,1,,,1.50,2,0,1,50,250,100,,0.00,6,200,100,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
13,tknsafyv,P13,0,74,74,el_end,B_End,2020-10-16 00:57:56.117355+00:00,1,,,20.00,1,1,0,130,170,170,,0.00,7,170,130,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
14,10hyolf1,P15,0,74,74,el_end,B_End,2020-10-16 00:58:12.880401+00:00,1,,,5.50,1,1,0,0,300,300,,0.00,8,300,0,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
15,3u6s2lum,P16,0,74,74,el_end,B_End,2020-10-16 00:58:29.437078+00:00,1,,,17.50,1,1,0,150,150,150,,0.00,9,150,150,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
16,xgc8qufx,P14,0,74,74,el_end,B_End,2020-10-16 00:58:37.263537+00:00,1,,,17.00,2,0,1,1,299,130,,0.00,7,170,130,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
17,dj24kqmu,P17,0,74,74,el_end,B_End,2020-10-16 00:58:40.228447+00:00,1,,,10.00,2,0,1,0,300,0,,0.00,8,300,0,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
18,tzk12du7,P18,0,74,74,el_end,B_End,2020-10-16 00:59:07.044267+00:00,1,,,7.00,2,0,1,50,250,150,,0.00,9,150,150,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
19,t3dd25lv,P19,0,74,74,el_end,B_End,2020-10-16 01:01:47.274105+00:00,1,,,22.50,1,1,0,75,225,225,,0.00,10,225,75,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
20,ndfp77vx,P20,0,74,74,el_end,B_End,2020-10-16 01:02:14.016671+00:00,1,,,17.50,1,1,0,0,300,300,,0.00,11,300,0,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
21,xv1la2i0,P21,0,74,74,el_end,B_End,2020-10-16 01:02:33.686163+00:00,1,,,10.00,1,1,0,100,200,200,,0.00,12,200,100,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
22,7yseuopb,P24,0,74,74,el_end,B_End,2020-10-16 01:02:58.960610+00:00,1,,,3.75,2,0,1,150,150,75,,0.00,10,225,75,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
23,q8ggtmdv,P23,0,74,74,el_end,B_End,2020-10-16 01:02:59.075818+00:00,1,,,7.50,2,0,1,80,220,0,,0.00,11,300,0,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
24,j8y0yoya,P22,0,74,74,el_end,B_End,2020-10-16 01:03:45.267713+00:00,1,,,2.50,2,0,1,150,150,100,,0.00,12,200,100,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
1,djdhvu1m,P1,0,74,74,el_end,B_End,2020-10-16 02:53:17.723751+00:00,1,,,17.50,1,1,0,100,200,200,,0.00,1,200,100,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
2,5yytfduf,P3,0,74,74,el_end,B_End,2020-10-16 02:53:35.444607+00:00,1,,,20.00,1,1,0,50,250,250,,0.00,2,250,50,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
3,wo15d2hx,P6,0,74,74,el_end,B_End,2020-10-16 02:54:05.060580+00:00,1,,,15.50,1,1,0,0,300,300,,0.00,3,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
4,romnabld,P5,0,74,74,el_end,B_End,2020-10-16 02:54:09.375812+00:00,1,,,10.50,2,0,1,20,280,100,,0.00,1,200,100,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
5,4epz5yd2,P4,0,74,74,el_end,B_End,2020-10-16 02:54:29.506727+00:00,1,,,10.00,2,0,1,0,300,50,,0.00,2,250,50,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
6,0ordkr15,P8,0,74,74,el_end,B_End,2020-10-16 02:55:59.303094+00:00,1,,,1.00,2,0,1,150,150,0,,0.00,3,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
7,872aaqzm,P7,0,74,74,el_end,B_End,2020-10-16 02:56:06.908985+00:00,1,,,22.50,1,1,0,0,300,300,,0.00,4,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
8,lhk5pre3,P9,0,74,74,el_end,B_End,2020-10-16 02:56:23.663625+00:00,1,,,7.50,1,1,0,150,150,150,,0.00,5,150,150,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
9,cycpt8jc,P10,0,74,74,el_end,B_End,2020-10-16 02:56:44.982571+00:00,1,,,20.00,1,1,0,0,300,300,,0.00,6,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
10,yxcvfbwh,P2,0,74,74,el_end,B_End,2020-10-16 02:56:46.271373+00:00,1,,,7.50,2,0,1,150,150,0,,0.00,4,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
11,gppjhdy7,P11,0,74,74,el_end,B_End,2020-10-16 02:56:48.915126+00:00,1,,,9.50,2,0,1,100,200,150,,0.00,5,150,150,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
12,10brzif6,P12,0,74,74,el_end,B_End,2020-10-16 02:57:14.293128+00:00,1,,,0.75,2,0,1,20,280,0,,0.00,6,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
13,s58fz5ur,P13,0,74,74,el_end,B_End,2020-10-16 02:57:29.353284+00:00,1,,,14.00,1,1,0,30,270,270,,0.00,7,270,30,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
14,qvwmer67,P14,0,74,74,el_end,B_End,2020-10-16 02:58:11.806746+00:00,1,,,11.95,1,1,0,155,145,145,,0.00,8,145,155,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
15,n40qxe5r,P16,0,74,74,el_end,B_End,2020-10-16 02:58:13.085122+00:00,1,,,19.50,1,1,0,0,300,300,,0.00,9,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
16,f95u0quz,P17,0,74,74,el_end,B_End,2020-10-16 02:58:30.119926+00:00,1,,,1.50,2,0,1,0,300,30,,0.00,7,270,30,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
17,5w7ehys3,P15,0,74,74,el_end,B_End,2020-10-16 02:58:32.147876+00:00,1,,,14.75,2,0,1,200,100,155,,0.00,8,145,155,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
18,7uz7li0o,P18,0,74,74,el_end,B_End,2020-10-16 02:58:49.404628+00:00,1,,,6.00,2,0,1,100,200,0,,0.00,9,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
19,2ug3jc3r,P19,0,74,74,el_end,B_End,2020-10-16 03:03:23.263810+00:00,1,,,13.00,1,1,0,50,250,250,,0.00,10,250,50,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
20,81093dgv,P20,0,74,74,el_end,B_End,2020-10-16 03:03:33.656656+00:00,1,,,22.50,1,1,0,0,300,300,,0.00,11,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
21,lydg9gu0,P21,0,74,74,el_end,B_End,2020-10-16 03:03:51.385065+00:00,1,,,14.00,1,1,0,20,280,280,,0.00,12,280,20,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
22,mwaa6wtg,P23,0,74,74,el_end,B_End,2020-10-16 03:04:19.812997+00:00,1,,,10.00,2,0,1,0,300,50,,0.00,10,250,50,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
23,8ccnnfql,P22,0,74,74,el_end,B_End,2020-10-16 03:05:34.839660+00:00,1,,,4.50,2,0,1,130,170,0,,0.00,11,300,0,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
24,zzqvlxf6,P24,0,74,74,el_end,B_End,2020-10-16 03:05:40.981153+00:00,1,,,2.25,2,0,1,150,150,20,,0.00,12,280,20,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
1,s6iv2ph3,P2,0,74,74,el_end,B_End,2020-10-19 22:50:58.190448+00:00,1,,,10.50,1,1,0,100,200,200,,0.00,1,200,100,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
2,q3dh9byn,P1,0,74,74,el_end,B_End,2020-10-19 22:51:00.243235+00:00,1,,,8.75,1,1,0,150,150,150,,0.00,2,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
3,ubxilw8p,P3,0,74,74,el_end,B_End,2020-10-19 22:51:18.280148+00:00,1,,,13.00,1,1,0,120,180,180,,0.00,3,180,120,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
4,owfl7yy3,P4,0,74,74,el_end,B_End,2020-10-19 22:51:32.596827+00:00,1,,,6.25,2,0,1,150,150,100,,0.00,1,200,100,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
5,ybqgoyhb,P6,0,74,74,el_end,B_End,2020-10-19 22:52:12.472368+00:00,1,,,12.50,2,0,1,0,300,150,,0.00,2,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
6,phzti1rg,P5,0,74,74,el_end,B_End,2020-10-19 22:52:13.255431+00:00,1,,,13.50,2,0,1,0,300,120,,0.00,3,180,120,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
7,wr6vmuxc,P7,0,74,74,el_end,B_End,2020-10-19 22:56:24.977311+00:00,1,,,13.00,1,1,0,150,150,150,,0.00,4,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
8,lzw8v65h,P9,0,74,74,el_end,B_End,2020-10-19 22:57:08.648542+00:00,1,,,8.75,1,1,0,150,150,150,,0.00,5,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
9,f1qglsp4,P10,0,74,74,el_end,B_End,2020-10-19 22:57:13.229117+00:00,1,,,9.00,1,1,0,150,150,150,,0.00,6,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
10,udt3yo57,P11,0,74,74,el_end,B_End,2020-10-19 22:58:16.383965+00:00,1,,,15.00,2,0,1,120,180,150,,0.00,4,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
11,ri20w7zb,P12,0,74,74,el_end,B_End,2020-10-19 22:58:52.776463+00:00,1,,,7.50,2,0,1,0,300,150,,0.00,5,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
12,mdd5ntzo,P8,0,74,74,el_end,B_End,2020-10-19 22:59:00.602368+00:00,1,,,12.00,2,0,1,100,200,150,,0.00,6,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
13,ty1mit5d,P13,0,74,74,el_end,B_End,2020-10-19 23:00:09.482994+00:00,1,,,9.00,1,1,0,150,150,150,,0.00,7,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
14,7bj15jq2,P14,0,74,74,el_end,B_End,2020-10-19 23:00:43.471173+00:00,1,,,13.00,1,1,0,150,150,150,,0.00,8,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
15,fe3t64qh,P15,0,74,74,el_end,B_End,2020-10-19 23:01:09.137281+00:00,1,,,17.45,1,1,0,1,299,299,,0.00,9,299,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
