participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.treatstrategy,player.taskpaid,player.task1roundpaid,player.leader,player.member,player.paid_round_num,player.higheffort,player.prior,player.posteriorsuccess,player.posteriorfailure,player.bsrscoreprior,player.bsrscoreposterior,player.rollbsrprior,player.rollbsrposterior,player.bsrsuccessprior,player.bsrsuccessposterior,player.beliefquestion,player.paidinvest,player.payoffinvest,player.payoffbelief,player.roundpayoff,player.droppedouteffort,player.droppedoutprior,player.droppedoutposterior,player.payoff,group.id_in_subsession,group.param,group.groupreturnsuccess,group.groupreturnfailure,group.leaderhigheffort,group.groupinvestsuccess,group.rollinvest,group.leaderdroppedout,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,fypw7k1w,P11,0,74,74,el_end,B_End,2020-10-08 00:58:09.361774+00:00,1,,,13.00,2,1,2,1,0,1,2,1,50,90,50,75.0,75.0,58.50097065703211,86.52639921794864,1,0,2,1,50,0,50,0,0,0,0.00,4,3,300,50,0,0,0.8573068761019826,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
12,zh49wm62,P10,0,74,74,el_end,B_End,2020-10-08 00:59:45.366587+00:00,1,,,9.30,3,1,2,1,0,1,2,0,0,0,0,100.0,100.0,50.09736238448219,70.97798483648818,1,1,1,1,50,200,50,0,0,0,0.00,4,3,300,50,0,0,0.8573068761019826,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
13,8ja5znw5,P13,0,74,74,el_end,B_End,2020-10-08 01:00:07.918124+00:00,1,,,14.50,1,1,2,1,1,0,2,0,80,90,70,,,94.55540826917765,48.29883473563727,,,2,1,300,0,300,0,0,0,0.00,5,1,250,50,0,0,0.6924100798581627,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
14,j6be3pxa,P14,0,74,74,el_end,B_End,2020-10-08 01:00:14.590482+00:00,1,,,12.50,2,1,2,1,0,1,2,0,5,100,0,99.75,100.0,36.15258995999613,1.8777760138522392,1,1,1,1,50,200,50,0,0,0,0.00,5,1,250,50,0,0,0.6924100798581627,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
15,agln9ymk,P17,0,74,74,el_end,B_End,2020-10-08 01:01:07.822242+00:00,1,,,15.00,3,1,2,1,0,1,2,0,40,60,40,84.0,84.0,18.312969642056608,26.137654922301135,1,1,1,1,50,200,50,0,0,0,0.00,5,1,250,50,0,0,0.6924100798581627,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
16,09rebxff,P18,0,74,74,el_end,B_End,2020-10-08 01:01:10.749136+00:00,1,,,12.50,1,1,2,1,1,0,2,0,0,0,0,,,53.0723128414182,27.37919878492624,,,1,1,450,0,450,0,0,0,0.00,6,2,200,0,0,1,0.2470666526870332,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
17,sc5e0t3s,P15,0,74,74,el_end,B_End,2020-10-08 01:01:10.709524+00:00,1,,,7.50,2,1,2,1,0,1,2,0,0,0,0,100.0,100.0,0.7286789043541853,25.57312611546224,1,1,1,1,200,200,200,0,0,0,0.00,6,2,200,0,0,1,0.2470666526870332,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
18,wyfvvubi,P16,0,74,74,el_end,B_End,2020-10-08 01:01:21.127662+00:00,1,,,15.00,3,1,2,1,0,1,2,0,0,0,0,100.0,100.0,58.37159765313255,83.18788288180384,1,1,1,0,200,200,200,0,0,0,0.00,6,2,200,0,0,1,0.2470666526870332,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
19,lks8s73y,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.592129+00:00,1,,,0.00,1,1,2,1,1,0,2,,,,,,,,,,,,,,,,0,0,0,0.00,7,2,200,0,,,,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
20,t1r349rd,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.651876+00:00,1,,,0.00,2,1,2,1,0,1,2,,,,,,,,,,,,,,,,0,0,0,0.00,7,2,200,0,,,,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
21,s7ak09y2,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.715674+00:00,1,,,0.00,3,1,2,1,0,1,2,,,,,,,,,,,,,,,,0,0,0,0.00,7,2,200,0,,,,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
22,wyrouc3n,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.763589+00:00,1,,,0.00,1,1,2,1,1,0,2,,,,,,,,,,,,,,,,0,0,0,0.00,8,3,300,50,,,,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
23,riqm26xk,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.806140+00:00,1,,,0.00,2,1,2,1,0,1,2,,,,,,,,,,,,,,,,0,0,0,0.00,8,3,300,50,,,,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
24,xb9mzeg1,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.856258+00:00,1,,,0.00,3,1,2,1,0,1,2,,,,,,,,,,,,,,,,0,0,0,0.00,8,3,300,50,,,,0,3,qkirjm3k,201008 Session 2,,,Session 2 SM,0
1,mahz01se,P1,0,74,74,el_end,B_End,2020-10-08 00:51:55.670277+00:00,1,,,22.50,1,1,2,1,1,0,3,0,0,50,0,,,80.80720281360256,67.27923469675126,,,2,1,300,0,300,0,0,0,0.00,1,3,300,50,0,0,0.6426764021867387,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
2,xaotb2ij,P3,0,73,74,el_end,A_Dropout,2020-10-08 00:52:13.235192+00:00,1,,,0.00,2,1,2,1,0,1,3,1,50,50,50,75.0,75.0,37.307473143986634,15.4932072443419,1,1,2,0,50,200,200,1,1,1,0.00,1,3,300,50,0,0,0.6426764021867387,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
3,zmqjx9n5,P2,0,74,74,el_end,B_End,2020-10-08 00:52:21.451341+00:00,1,,,15.00,3,1,2,1,0,1,3,1,20,30,20,96.0,96.0,52.03216929946313,13.681372397247426,1,1,2,1,50,200,50,0,0,0,0.00,1,3,300,50,0,0,0.6426764021867387,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
4,lhu3zunt,P4,0,74,74,el_end,B_End,2020-10-08 00:52:22.491501+00:00,1,,,6.00,1,1,2,1,1,0,3,1,50,70,40,,,36.65478714476842,87.79771930913077,,,2,1,250,0,250,0,0,0,0.00,2,2,200,0,1,1,0.10753744452095393,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
5,ex48getp,P5,0,74,74,el_end,B_End,2020-10-08 00:52:54.112927+00:00,1,,,8.75,2,1,2,1,0,1,3,1,70,80,25,91.0,96.0,75.29261581417506,12.078125715045552,1,1,1,0,200,200,200,0,0,0,0.00,2,2,200,0,1,1,0.10753744452095393,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
6,fhoyjsdk,P6,0,74,74,el_end,B_End,2020-10-08 00:53:08.752224+00:00,1,,,12.50,3,1,2,1,0,1,3,1,80,80,30,96.0,96.0,49.03486246927445,79.00275025542,1,1,1,0,200,200,200,0,0,0,0.00,2,2,200,0,1,1,0.10753744452095393,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
7,cp7tbvfo,P8,0,74,74,el_end,B_End,2020-10-08 00:55:58.576823+00:00,1,,,7.50,1,1,2,1,1,0,3,1,80,80,20,,,50.47915721432052,26.790484384736512,,,1,1,100,0,100,0,0,0,0.00,3,3,300,50,1,0,0.884516448594307,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
8,csdemn83,P7,0,74,74,el_end,B_End,2020-10-08 00:55:59.397197+00:00,1,,,9.00,2,1,2,1,0,1,3,1,30,70,50,51.0,75.0,78.96253167608705,17.009741758920427,0,1,2,1,50,200,50,0,0,0,0.00,3,3,300,50,1,0,0.884516448594307,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
9,st5qot3t,P9,0,74,74,el_end,B_End,2020-10-08 00:56:26.514044+00:00,1,,,9.00,3,1,2,1,0,1,3,1,50,25,75,75.0,93.75,39.62964621894428,48.90136404530136,1,1,1,1,50,200,50,0,0,0,0.00,3,3,300,50,1,0,0.884516448594307,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
10,nsx5u7nu,P12,0,74,74,el_end,B_End,2020-10-08 00:57:42.186817+00:00,1,,,15.00,1,1,2,1,1,0,3,0,10,10,5,,,12.039574414993371,99.42848896285567,,,1,1,500,0,500,0,0,0,0.00,4,1,250,50,0,1,0.18737397426793068,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
11,fypw7k1w,P11,0,74,74,el_end,B_End,2020-10-08 00:58:09.361774+00:00,1,,,13.00,2,1,2,1,0,1,3,1,75,75,75,43.75,43.75,19.00092240477227,65.04645258047054,1,0,1,1,250,200,250,0,0,0,0.00,4,1,250,50,0,1,0.18737397426793068,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
12,zh49wm62,P10,0,74,74,el_end,B_End,2020-10-08 00:59:45.366587+00:00,1,,,9.30,3,1,2,1,0,1,3,0,0,0,0,100.0,100.0,24.48734008592124,68.73718423825382,1,1,1,0,250,200,200,0,0,0,0.00,4,1,250,50,0,1,0.18737397426793068,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
13,8ja5znw5,P13,0,74,74,el_end,B_End,2020-10-08 01:00:07.918124+00:00,1,,,14.50,1,1,2,1,1,0,3,0,75,75,50,,,26.61676944870911,17.84935723494756,,,1,1,250,0,250,0,0,0,0.00,5,2,200,0,0,0,0.5043859130568347,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
14,j6be3pxa,P14,0,74,74,el_end,B_End,2020-10-08 01:00:14.590482+00:00,1,,,12.50,2,1,2,1,0,1,3,0,30,100,0,91.0,100.0,25.42832729590263,69.66546099553833,1,1,1,0,0,200,200,0,0,0,0.00,5,2,200,0,0,0,0.5043859130568347,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
15,agln9ymk,P17,0,74,74,el_end,B_End,2020-10-08 01:01:07.822242+00:00,1,,,15.00,3,1,2,1,0,1,3,1,70,80,20,51.0,96.0,35.3171266764028,3.1398715289138734,1,1,2,1,0,200,0,0,0,0,0.00,5,2,200,0,0,0,0.5043859130568347,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
16,09rebxff,P18,0,74,74,el_end,B_End,2020-10-08 01:01:10.749136+00:00,1,,,12.50,1,1,2,1,1,0,3,1,50,75,25,,,9.214515080922403,27.65151553612959,,,1,1,300,0,300,0,0,0,0.00,6,1,250,50,1,1,0.31942428875686424,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
17,sc5e0t3s,P15,0,74,74,el_end,B_End,2020-10-08 01:01:10.709524+00:00,1,,,7.50,2,1,2,1,0,1,3,0,10,10,0,18.999999999999993,18.999999999999993,18.83127666486294,47.417747291029514,1,0,2,0,250,0,0,0,0,0,0.00,6,1,250,50,1,1,0.31942428875686424,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
18,wyfvvubi,P16,0,74,74,el_end,B_End,2020-10-08 01:01:21.127662+00:00,1,,,15.00,3,1,2,1,0,1,3,0,0,0,0,0.0,0.0,12.718619051504065,84.1865645390266,0,0,1,1,250,0,250,0,0,0,0.00,6,1,250,50,1,1,0.31942428875686424,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
19,lks8s73y,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.592129+00:00,1,,,0.00,1,1,2,1,1,0,3,,,,,,,,,,,,,,,,0,0,0,0.00,7,3,300,50,,,,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
20,t1r349rd,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.651876+00:00,1,,,0.00,2,1,2,1,0,1,3,,,,,,,,,,,,,,,,0,0,0,0.00,7,3,300,50,,,,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
21,s7ak09y2,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.715674+00:00,1,,,0.00,3,1,2,1,0,1,3,,,,,,,,,,,,,,,,0,0,0,0.00,7,3,300,50,,,,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
22,wyrouc3n,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.763589+00:00,1,,,0.00,1,1,2,1,1,0,3,,,,,,,,,,,,,,,,0,0,0,0.00,8,2,200,0,,,,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
23,riqm26xk,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.806140+00:00,1,,,0.00,2,1,2,1,0,1,3,,,,,,,,,,,,,,,,0,0,0,0.00,8,2,200,0,,,,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
24,xb9mzeg1,,0,73,74,el_end,A_Dropout,2020-10-08 01:06:08.856258+00:00,1,,,0.00,3,1,2,1,0,1,3,,,,,,,,,,,,,,,,0,0,0,0.00,8,2,200,0,,,,0,4,qkirjm3k,201008 Session 2,,,Session 2 SM,0
1,2ntkls0n,P4,0,74,74,el_end,B_End,2020-10-08 02:51:01.346650+00:00,1,,,25.00,1,0,1,3,1,0,0,1,75,80,20,,,11.361381608635623,93.54748990842245,,,1,1,250,0,250,0,0,0,0.00,1,2,200,0,1,1,0.49002060089761623,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
2,7gpkmel9,P1,0,74,74,el_end,B_End,2020-10-08 02:51:01.834690+00:00,1,,,15.00,2,0,1,3,0,1,0,1,32,65,21,53.759999999999984,87.75,1.3847374247709876,63.90227365407232,1,1,2,1,200,200,200,0,0,0,0.00,1,2,200,0,1,1,0.49002060089761623,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
3,es796ou6,P3,0,74,74,el_end,B_End,2020-10-08 02:51:03.861710+00:00,1,,,0.00,3,0,1,3,0,1,0,1,99,100,10,99.99,100.0,48.45542381791812,45.104250550807265,1,1,1,1,200,200,200,0,0,0,0.00,1,2,200,0,1,1,0.49002060089761623,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
4,svjydsvf,P2,0,74,74,el_end,B_End,2020-10-08 02:51:04.964741+00:00,1,,,16.25,1,0,1,3,1,0,0,1,80,90,50,,,83.10100670925237,80.40693409756621,,,1,1,250,0,250,0,0,0,0.00,2,2,200,0,1,1,0.14581218477070013,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
5,to2es1cd,P5,0,74,74,el_end,B_End,2020-10-08 02:51:36.773114+00:00,1,,,10.00,2,0,1,3,0,1,0,1,100,100,5,100.0,100.0,66.07948060164608,47.39784337671066,1,1,1,1,200,200,200,0,0,0,0.00,2,2,200,0,1,1,0.14581218477070013,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
6,fed3noki,P6,0,74,74,el_end,B_End,2020-10-08 02:52:13.667269+00:00,1,,,15.00,3,0,1,3,0,1,0,0,20,20,20,35.999999999999986,35.999999999999986,64.39878236420219,53.12914809165687,0,0,1,1,200,0,200,0,0,0,0.00,2,2,200,0,1,1,0.14581218477070013,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
7,5205f3z8,P7,0,74,74,el_end,B_End,2020-10-08 02:54:21.060014+00:00,1,,,20.00,1,0,1,3,1,0,0,0,10,75,5,,,91.01305275844233,22.928182289487264,,,1,1,250,0,250,0,0,0,0.00,3,2,200,0,0,0,0.9543256078669321,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
8,mi047txm,P10,0,74,74,el_end,B_End,2020-10-08 02:54:25.638192+00:00,1,,,15.50,2,0,1,3,0,1,0,1,70,75,40,51.0,84.0,59.34256830444525,82.88683965449282,0,1,1,0,0,0,0,0,0,0,0.00,3,2,200,0,0,0,0.9543256078669321,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
9,zda8a51f,P8,0,74,74,el_end,B_End,2020-10-08 02:54:38.147574+00:00,1,,,11.75,3,0,1,3,0,1,0,1,80,80,80,35.999999999999986,35.999999999999986,65.11619970622753,65.51109494813426,0,0,1,1,0,0,0,0,0,0,0.00,3,2,200,0,0,0,0.9543256078669321,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
10,gtqr9nu5,P11,0,74,74,el_end,B_End,2020-10-08 02:54:53.333830+00:00,1,,,16.25,1,0,1,3,1,0,0,0,80,100,80,,,39.82218574185011,92.55959531039254,,,1,1,450,0,450,0,0,0,0.00,4,2,200,0,0,1,0.11670077611715945,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
11,55ze659m,P12,0,74,74,el_end,B_End,2020-10-08 02:55:57.611938+00:00,1,,,17.50,2,0,1,3,0,1,0,1,50,50,50,75.0,75.0,90.63961651743699,29.590667222358103,0,1,2,0,200,200,200,0,0,0,0.00,4,2,200,0,0,1,0.11670077611715945,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
12,wdvqq1i9,P9,0,74,74,el_end,B_End,2020-10-08 02:57:25.423155+00:00,1,,,3.50,3,0,1,3,0,1,0,0,85,40,50,27.750000000000007,84.0,81.89259014193925,86.89306834003378,0,0,1,1,200,0,200,0,0,0,0.00,4,2,200,0,0,1,0.11670077611715945,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
13,3zcbff0e,P15,0,74,74,el_end,B_End,2020-10-08 02:58:23.724251+00:00,1,,,21.50,1,0,1,3,1,0,0,0,0,50,50,,,78.4330769255152,41.395640200626374,,,1,1,250,0,250,0,0,0,0.00,5,2,200,0,0,0,0.9518258327297988,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
14,wgjcsn7x,P16,0,74,74,el_end,B_End,2020-10-08 02:58:46.566379+00:00,1,,,11.25,2,0,1,3,0,1,0,0,0,0,0,100.0,100.0,16.887735148692574,56.481389010339726,1,1,2,1,0,200,0,0,0,0,0.00,5,2,200,0,0,0,0.9518258327297988,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
15,u6mp7pg8,P14,0,74,74,el_end,B_End,2020-10-08 02:58:52.162101+00:00,1,,,8.00,3,0,1,3,0,1,0,0,0,0,0,100.0,100.0,66.72718584237802,79.30560504904592,1,1,1,0,0,200,200,0,0,0,0.00,5,2,200,0,0,0,0.9518258327297988,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
16,mt0f855h,P17,0,74,74,el_end,B_End,2020-10-08 02:58:52.906801+00:00,1,,,18.00,1,0,1,3,1,0,0,0,60,70,80,,,51.11712493596857,94.91922726488411,,,1,1,450,0,450,0,0,0,0.00,6,2,200,0,0,1,0.18232791213593946,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
17,vm36ejcx,P18,0,74,74,el_end,B_End,2020-10-08 02:59:19.802814+00:00,1,,,2.00,2,0,1,3,0,1,0,0,1,1,0,99.99,99.99,56.086913043334086,76.27070772255858,1,1,2,1,200,200,200,0,0,0,0.00,6,2,200,0,0,1,0.18232791213593946,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
18,y7x8ejk0,P13,0,74,74,el_end,B_End,2020-10-08 02:59:21.683036+00:00,1,,,1.25,3,0,1,3,0,1,0,1,60,60,30,64.0,64.0,27.028444747442748,57.938604696077626,1,1,1,1,200,200,200,0,0,0,0.00,6,2,200,0,0,1,0.18232791213593946,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
19,jupozxb0,P20,0,74,74,el_end,B_End,2020-10-08 03:01:33.099849+00:00,1,,,22.50,1,0,1,3,1,0,0,0,20,60,90,,,96.6970419504541,40.30674170276356,,,1,1,250,0,250,0,0,0,0.00,7,2,200,0,0,0,0.8077712620914533,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
20,sm5vnuz4,P21,0,74,74,el_end,B_End,2020-10-08 03:01:56.468700+00:00,1,,,10.00,2,0,1,3,0,1,0,0,20,70,30,96.0,91.0,64.20714638810678,2.7043818294320676,1,1,1,0,0,200,200,0,0,0,0.00,7,2,200,0,0,0,0.8077712620914533,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
21,g1fwh1ap,P22,0,74,74,el_end,B_End,2020-10-08 03:02:20.821715+00:00,1,,,14.50,3,0,1,3,0,1,0,0,20,50,50,96.0,75.0,95.1262742505198,4.9181151077070995,1,1,2,0,0,200,200,0,0,0,0.00,7,2,200,0,0,0,0.8077712620914533,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
22,vdhfkylf,P23,0,74,74,el_end,B_End,2020-10-08 03:02:23.324197+00:00,1,,,15.00,1,0,1,3,1,0,0,0,15,15,20,,,96.36801294340451,61.34342462537755,,,2,1,250,0,250,0,0,0,0.00,8,2,200,0,0,0,0.3324710457384382,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
23,0crf9q59,P24,0,74,74,el_end,B_End,2020-10-08 03:02:42.406351+00:00,1,,,11.25,2,0,1,3,0,1,0,0,25,25,25,93.75,93.75,80.07118732107791,14.657706245348834,1,1,2,1,0,200,0,0,0,0,0.00,8,2,200,0,0,0,0.3324710457384382,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
24,rqncblzz,P19,0,74,74,el_end,B_End,2020-10-08 03:02:49.232665+00:00,1,,,15.50,3,0,1,3,0,1,0,0,25,75,25,93.75,93.75,5.988960323009396,52.66165519114099,1,1,2,1,0,200,0,0,0,0,0.00,8,2,200,0,0,0,0.3324710457384382,0,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
1,2ntkls0n,P4,0,74,74,el_end,B_End,2020-10-08 02:51:01.346650+00:00,1,,,25.00,1,0,1,3,1,0,1,0,,,,,,24.679719542672785,49.65234380281156,,,1,1,450,0,450,0,0,0,0.00,1,2,200,0,0,1,0.08433660349904792,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
2,7gpkmel9,P1,0,74,74,el_end,B_End,2020-10-08 02:51:01.834690+00:00,1,,,15.00,2,0,1,3,0,1,1,1,30,65,15,91.0,57.74999999999999,48.75093856733833,46.03126442831223,1,1,1,0,200,200,200,0,0,0,0.00,1,2,200,0,0,1,0.08433660349904792,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
3,es796ou6,P3,0,74,74,el_end,B_End,2020-10-08 02:51:03.861710+00:00,1,,,0.00,3,0,1,3,0,1,1,0,80,95,25,35.999999999999986,9.750000000000004,75.79635843634627,1.5023249624769197,0,1,1,1,200,0,200,0,0,0,0.00,1,2,200,0,0,1,0.08433660349904792,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
4,svjydsvf,P2,0,74,74,el_end,B_End,2020-10-08 02:51:04.964741+00:00,1,,,16.25,1,0,1,3,1,0,1,1,,,,,,85.08796548320535,75.09819184181426,,,1,1,50,0,50,0,0,0,0.00,2,2,200,0,1,0,0.994272434465443,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
5,to2es1cd,P5,0,74,74,el_end,B_End,2020-10-08 02:51:36.773114+00:00,1,,,10.00,2,0,1,3,0,1,1,0,40,40,15,64.0,27.750000000000007,0.41450447140659596,26.867787906118824,1,1,1,0,0,200,200,0,0,0,0.00,2,2,200,0,1,0,0.994272434465443,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
6,fed3noki,P6,0,74,74,el_end,B_End,2020-10-08 02:52:13.667269+00:00,1,,,15.00,3,0,1,3,0,1,1,0,20,20,20,35.999999999999986,35.999999999999986,57.59505346579359,77.93506128643797,0,0,1,0,0,0,0,0,0,0,0.00,2,2,200,0,1,0,0.994272434465443,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
7,5205f3z8,P7,0,74,74,el_end,B_End,2020-10-08 02:54:21.060014+00:00,1,,,20.00,1,0,1,3,1,0,1,0,,,,,,65.09224714255879,19.861287615765022,,,1,1,300,0,300,0,0,0,0.00,3,3,300,50,0,0,0.7815771624115682,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
8,mi047txm,P10,0,74,74,el_end,B_End,2020-10-08 02:54:25.638192+00:00,1,,,15.50,2,0,1,3,0,1,1,1,75,80,45,43.75,79.75,45.764049856266055,80.91926975683164,0,0,2,1,50,0,50,0,0,0,0.00,3,3,300,50,0,0,0.7815771624115682,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
9,zda8a51f,P8,0,74,74,el_end,B_End,2020-10-08 02:54:38.147574+00:00,1,,,11.75,3,0,1,3,0,1,1,1,80,80,80,35.999999999999986,35.999999999999986,92.14255149977271,43.23570512023205,0,0,2,0,50,0,0,0,0,0,0.00,3,3,300,50,0,0,0.7815771624115682,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
10,gtqr9nu5,P11,0,74,74,el_end,B_End,2020-10-08 02:54:53.333830+00:00,1,,,16.25,1,0,1,3,1,0,1,0,,,,,,83.0498998640009,39.038795933162675,,,2,1,550,0,550,0,0,0,0.00,4,3,300,50,0,1,0.007145912488674688,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
11,55ze659m,P12,0,74,74,el_end,B_End,2020-10-08 02:55:57.611938+00:00,1,,,17.50,2,0,1,3,0,1,1,0,20,20,20,96.0,96.0,0.5107834422616753,69.71626826235075,1,1,2,1,300,200,300,0,0,0,0.00,4,3,300,50,0,1,0.007145912488674688,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
12,wdvqq1i9,P9,0,74,74,el_end,B_End,2020-10-08 02:57:25.423155+00:00,1,,,3.50,3,0,1,3,0,1,1,1,90,95,50,18.999999999999993,9.750000000000004,77.98731698931152,32.32569379519279,0,0,2,0,300,0,0,0,0,0,0.00,4,3,300,50,0,1,0.007145912488674688,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
13,3zcbff0e,P15,0,74,74,el_end,B_End,2020-10-08 02:58:23.724251+00:00,1,,,21.50,1,0,1,3,1,0,1,0,,,,,,86.60779001060864,42.21991619225023,,,1,1,300,0,300,0,0,0,0.00,5,1,250,50,0,0,0.7664036107591474,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
14,wgjcsn7x,P16,0,74,74,el_end,B_End,2020-10-08 02:58:46.566379+00:00,1,,,11.25,2,0,1,3,0,1,1,0,0,0,0,100.0,100.0,12.850007528343388,62.570984573295895,1,1,1,0,50,200,200,0,0,0,0.00,5,1,250,50,0,0,0.7664036107591474,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
15,u6mp7pg8,P14,0,74,74,el_end,B_End,2020-10-08 02:58:52.162101+00:00,1,,,8.00,3,0,1,3,0,1,1,0,10,50,100,99.0,0.0,29.83374854404236,89.94825480323072,1,0,1,1,50,200,50,0,0,0,0.00,5,1,250,50,0,0,0.7664036107591474,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
16,mt0f855h,P17,0,74,74,el_end,B_End,2020-10-08 02:58:52.906801+00:00,1,,,18.00,1,0,1,3,1,0,1,0,,,,,,99.2033945503277,66.75741128178552,,,2,1,300,0,300,0,0,0,0.00,6,1,250,50,0,0,0.5326447532337809,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
17,vm36ejcx,P18,0,74,74,el_end,B_End,2020-10-08 02:59:19.802814+00:00,1,,,2.00,2,0,1,3,0,1,1,0,1,10,0,99.99,100.0,27.52185218009908,81.29365347023071,1,1,2,0,50,200,200,0,0,0,0.00,6,1,250,50,0,0,0.5326447532337809,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
